pool_size,coverage_mean,coverage_std,rel_residual
1,0.232264,0.026204,1.0000
2,0.176344,0.016360,0.7005
4,0.132980,0.011665,0.4682
8,0.101150,0.008596,0.2978
12,0.086595,0.007858,0.2198
16,0.078112,0.006888,0.1744
24,0.069031,0.006266,0.1257
32,0.063337,0.006355,0.0952
48,0.056607,0.005574,0.0592
64,0.052762,0.005224,0.0386
96,0.048099,0.004708,0.0136
128,0.045493,0.004709,-0.0003
192,0.042278,0.004622,-0.0175
# noise_floor,0.045553
# c1,0.232264
# n_95,54
# nfe,10
