pool_size,coverage_mean,coverage_std,rel_residual
1,0.228804,0.032690,1.0000
2,0.169403,0.020871,0.6829
4,0.129334,0.014952,0.4689
8,0.100124,0.011176,0.3130
12,0.086167,0.010369,0.2385
16,0.077883,0.010741,0.1942
24,0.068224,0.009038,0.1427
32,0.063418,0.009063,0.1170
48,0.056912,0.008428,0.0823
64,0.053170,0.008038,0.0623
96,0.048741,0.007849,0.0387
128,0.046104,0.007562,0.0246
192,0.042689,0.007267,0.0063
# noise_floor,0.041500
# c1,0.228804
# n_95,78
# nfe,8
