pool_size,coverage_mean,coverage_std,rel_residual
1,0.169463,0.042571,1.0000
2,0.123141,0.033430,0.7267
4,0.087680,0.021257,0.5174
8,0.062337,0.013694,0.3678
12,0.050942,0.010955,0.3006
16,0.043727,0.009406,0.2580
24,0.036038,0.007987,0.2127
32,0.031227,0.007183,0.1843
48,0.025444,0.006171,0.1501
64,0.022055,0.005528,0.1301
96,0.018236,0.004903,0.1076
128,0.015940,0.004351,0.0941
192,0.013179,0.003905,0.0778
# noise_floor,-0.000000
# c1,0.169463
# n_95,unreached
# nfe,4
# m,256
