pool_size,coverage_mean,coverage_std,rel_residual
1,0.126975,0.034006,1.0000
2,0.090660,0.022615,0.7140
4,0.060883,0.015290,0.4795
8,0.041960,0.011445,0.3305
12,0.032529,0.008651,0.2562
16,0.027294,0.006997,0.2150
24,0.021863,0.005527,0.1722
32,0.018184,0.004683,0.1432
48,0.014511,0.003930,0.1143
64,0.012141,0.003200,0.0956
96,0.009620,0.002475,0.0758
128,0.008027,0.002118,0.0632
192,0.006329,0.001689,0.0498
# noise_floor,-0.000000
# c1,0.126975
# n_95,191
# nfe,1
