pool_size,coverage_mean,coverage_std,rel_residual
1,0.210259,0.034061,1.0000
2,0.156226,0.022754,0.6883
4,0.119003,0.017072,0.4735
8,0.091727,0.012725,0.3161
12,0.078721,0.011170,0.2411
16,0.071241,0.010817,0.1979
24,0.062268,0.009254,0.1461
32,0.057744,0.009135,0.1200
48,0.051694,0.008461,0.0851
64,0.048178,0.008003,0.0649
96,0.044057,0.007674,0.0411
128,0.041617,0.007381,0.0270
192,0.038483,0.006960,0.0089
# noise_floor,0.036937
# c1,0.210259
# n_95,81
# nfe,6
